RATA,aggregation-time,provincia_sede,Provincia Sede,descrizione_ente,3descrizione,codice_ente,CODICE ENTE,regione_sede,regione%sede,attivazioni,att ivazioni,cessazioni,mese,anno,qualifica,note,fonte_dato,tipo_contratto
202309,2024-05-11T19:29:15.991,BA,BA,Ente_055,Ente_055,39,39,Valle d'Aosta,Valle d'Aosta,43,43,174,9,2023,Funzionario,,,Indeterminato
202304,2024-09-28T12:26:23.734,BZ,BZ,Ente_036,Ente_036,90,90,Sicilia,Calabria,497,497,223,4,2023,Dirigente,,,Determinato
202406,2024-05-10T21:58:39.278,PG,PG,Ente_038,Ente_038,21,21,Toscana,Toscana,63,315,283,6,2024,Dirigente,,,Determinato
202303,2024-03-24T05:32:08.790,MI,MI,Ente_007,Ente_007,29,29,Liguria,Liguria,245,245,86,3,2023,Impiegato,,,Indeterminato
202311,2024/03/04,PD,CT,Ente_053,Ente_053,47,47,Lazio,Lazio,461,461,135,Novembre,2024,Dirigente,,,Determinato
202404,19.08.2024,MO,MO,Ente_030,Ente_011,72,72,Toscana,Toscana,247,247,159,4,2024,,,,Indeterminato
202410,2024-03-20T04:11:17.900,FI,MO,Ente_079,Ente_079,74,74,Friuli-Venezia Giulia,Friuli-Venezia Giulia,104,104,3,10,2024,Funzionario,,,Indeterminato
202409,2024-07-14T06:49:38.919,GE,GE,Ente_032,Ente_032,64,64,Lombardia,Lombardia,131,131,383,9,2024,,,,Indeterminato
202411,2024-07-09T13:47:34.516,MI,MI,Ente_090,Ente_088,83,83,Sicilia,Sicilia,3,3,428,11,2024,Funzionario,,,Determinato
202303,2024/02/17,CB,VE,Ente_018,Ente_018,44,44,Puglia,Puglia,354,354,206,3,2024,Dirigente,,,Indeterminato
202310,2024-05-15T09:01:59.658,GE,GE,Ente_085,Ente_085,52,52,Valle d'Aosta,Valle d'Aosta,148,148,491,10,2023,Funzionario,,,Indeterminato
202305,2024/10/14,PZ,,Ente_062,Ente_062,22,22,Friuli-Venezia Giulia,Friuli-Venezia Giulia,349,349,352,5,2023,Funzionario,,,Indeterminato
202309,2024-05-07T06:29:29.229,BA,BA,Ente_011,Ente_011,82,66,Campania,Campania,152,152,104,9,2023,Funzionario,,Sistema legacy,Indeterminato
202407,2024-02-24T03:39:22.642,An,,Ente_054,Ente_054,66,66,Lazio,Lazio,384,384,N.D.,7,2024,Funzionario,,,Indeterminato
202403,2024-10-14T19:41:18.822,CT,CT,Ente_023,Ente_023,14,14,Abruzzo,Abruzzo,327,327,460,3,2024,,,,Indeterminato
202302,2023/10/22,AQ,AQ,Ente_030,Ente_030,41,41,Veneto,Veneto,337,337,468,2,2023,Operatore,,,Indeterminato
202304,2024-03-13T15:28:47.450,PD,PD,Ente_063,Ente_063,3,3,Piemonte,Piemonte,349,349,378,4,2023,Dirigente,,,Indeterminato
202402,2024-07-18T08:01:37.989,NA,NA,Ente_019,Ente_019,11,44,Molise,Molise,255,255,189,2,2024,Operatore,,,Indeterminato
202305,2024-08-26T11:35:16.659,TS,TS,Ente_023,Ente_020,15,15,Lazio,Lazio,18,18,N.D.,1,2024.,,,,Determinato
202412,2024-09-20T01:42:39.722,AQ,AQ,Ente_049,Ente_049,60,60,Marche,Lazio,230,230,358,12,2024,,Da riconciliare,,Determinato
202411,24.06.2024,RM,RM,Ente_082,Ente_082,37,37,Sicilia,Sicilia,350,350,188,11,2024,Funzionario,,,Indeterminato
202406,2024-06-19T14:11:33.450,VE,VE,Ente_005,Ente_005,95,95,Friuli-Venezia Giulia,Friuli-Venezia Giulia,235,235,362,1,23,Dirigente,,,Determinato
202312,2024-02-23T21:13:09.620,TO,TO,Ente_061,Ente_061,59,59,Puglia,Puglia,331,331,204,12,2023,,,,Indeterminato
202302,2024-11-19T09:13:20.168,pa,PA,Ente_029,Ente_029,56,56,Lombardia,Lombardia,327,327,440,2,2023,Funzionario,,,Determinato
202410,2024-07-21T15:10:43.250,BG,BG,Ente_038,Ente_028,35,35,Sicilia,Sicilia,410,410,413,10,2024,,,,Indeterminato
202407,14-11-24,GE,GE,Ente_099,Ente_099,32,32,Toscana,Toscana,434,434,223,7,2024,Operatore,,,Indeterminato
202412,2024-04-05T11:35:46.161,VA,VA,Ente_012,Ente_012,25,25,Puglia,Sardegna,211,277,62,12,2024,Impiegato,,,Part-time
202312,01.05.2024,FI,FI,Ente_090,Ente_090,31,31,Lombardia,Basilicata,246,246,8,12,2023,Funzionario,,,Indeterminato
202412,2024-08-16T07:02:09.508,FI,VA,Ente_053,Ente_053,80,80,Marche,Marche,20,20,159,12,2024,,,,Determinato
202411,2024-08-18T15:02:17.661,MI,,Ente_081,Ente_081,38,38,Liguria,Liguria,10,10,337,11,2024,Dirigente,,,Determinato
202303,2024-06-23T01:19:28.697,PA,PA,Ente_033,Ente_033,37,37,Emilia-Romagna,Emilia-Romagna,17,17,195,3,2023,Funzionario,,,Indeterminato
202411,2024-07-01T04:43:13.335,RM,RM,Ente_023,Ente_023,41,41,Calabria,Calabria,453,453,N.D.,11,2024,Funzionario,,,Indeterminato
202310,2024-02-25T12:48:40.323,FI,,Ente_002,Ente_002,93,93,Umbria,Umbria,257,257,141,10,2023,Impiegato,,,Indeterminato
202311,2024-06-04T07:08:22.340,RM,RM,Ente_092,Ente_092,67,67,Molise,Molise,407,407,135,11,2023,Operatore,,,Indeterminato
202312,27-01-24,AQ,AQ,Ente_092,Ente_092,3,3,Veneto,Veneto,"245,0",245,25,12,2023,Funzionario,,,Determinato
202303,2024-01-13T17:00:06.017,AN,AN,Ente_077,Ente_077,15,15,Sicilia,Sicilia,358,358,100,3,2023,Operatore,,,Indeterminato
202401,2024-10-28T09:23:48.053,BZ,AO,Ente_069,Ente_069,79,75,Lombardia,Lombardia,112,112,498,1,2024,Impiegato,,,Determinato
202305,2024-02-05T23:25:33.263,PG,PG,Ente_083,Ente_083,17,17,Puglia,Puglia,363,363,368,Ottobre,anno 2024,Impiegato,,,Determinato
202311,2024-03-21T09:49:03.048,BZ,BZ,Ente_073,Ente_073,24,24,Valle d'Aosta,Valle d'Aosta,28,3,232,11,2023,Funzionario,,,Indeterminato
202304,2024-01-22T14:28:21.339,VE,VE,Ente_089,Ente_089,48,48,Emilia-Romagna,Emilia-Romagna,132,132,66,4,2023,Dirigente,,,Part-time
202308,2024-06-13T07:53:46.364,VA,VA,Ente_061,Ente_061,25,25,Calabria,Calabria,259,259,158,8,2023,Impiegato,,,Indeterminato
202310,2024-10-19T06:40:09.363,VE,VE,Ente_036,Ente_067,72,72,Marche,Marche,45,45,162,LUG,23,Funzionario,,,Part-time
202311,2024-04-20T03:57:53.239,PT,PT,Ente_028,Ente_028,94,94,Valle d'Aosta,Valle d'Aosta,51,51,317,11,2023,Impiegato,,,Indeterminato
202406,2024-12-22T23:47:19.085,PT,PT,Ente_005,Ente_005,,,Abruzzo,Abruzzo,446,446,436,6,2024,Funzionario,,,Indeterminato
202401,2024-05-25T09:32:28.221,PT,PT,Ente_067,Ente_067,22,22,Puglia,Puglia,346,346,488,1,2024,Funzionario,,,Determinato
202305,2024-09-15T03:39:12.989,MO,MO,Ente_006,Ente_006,13,13,Marche,Marche,44,44,254,5,2023,Funzionario,,,Indeterminato
202409,2024-10-12T15:32:49.335,AN,AN,Ente_044,Ente_044,82,82,Lazio,Lazio,24,24,N.D.,0,2022,Operatore,,,Determinato
202301,2024-12-05T01:01:27.891,BZ,VE,Ente_091,Ente_091,92,92,Puglia,Puglia,496,496,238,1,2023,Dirigente,,,Determinato
202404,2024-02-05T11:24:45.764,RM,RM,Ente_051,Ente_051,60,60,Molise,Molise,225,225,494,4,2024,Funzionario,,,Part-time
202402,2024-06-25T04:53:19.259,PE,PE,Ente_004,Ente_004,87,87,Umbria,Umbria,233,233,470,NOV,2023,Dirigente,,,Indeterminato
202408,2024-12-14T17:23:27.475,FI,FI,Ente_043,Ente_043,4,4,Emilia-Romagna,Emilia-Romagna,285,285,432,8,2024,Impiegato,,,Indeterminato
202405,18.06.2024,PG,PG,Ente_087,Ente_087,29,29,Trentino-Alto Adige,Trentino-Alto Adige,166,166,212,5,2024,Impiegato,,,Indeterminato
202305,2024-05-25T06:52:03.931,na,NA,Ente_076,Ente_076,99,99,Lombardia,Lombardia,31,31,N.D.,5,2023,Dirigente,,,Determinato
202404,2024-07-25T05:31:39.388,RM,RM,Ente_011,Ente_011,49,49,Abruzzo,Abruzzo,486,379,255,12,23,,,,Determinato
202409,2024-01-20T13:16:19.761,PD,PD,Ente_019,Ente_019,24,24,Sicilia,Sicilia,44,44,488,9,2024,,,,Indeterminato
202301,2024-08-17T06:09:01.425,BS,BS,Ente_019,Ente_019,31,31,Sardegna,Sardegna,392,392,247,1,2023,Funzionario,,,Indeterminato
202308,2024-07-17T17:05:30.087,Rm,RM,Ente_043,Ente_043,64,64,Valle d'Aosta,Valle d'Aosta,108,108,350,8,2023,Impiegato,,,Part-time
202311,2024-02-01T00:18:43.653,GE,GE,Ente_019,Ente_019,16,16,Valle d'Aosta,Valle d'Aosta,73,73,480,11,2023,Operatore,,,Indeterminato
202302,09-11-24,MO,MO,Ente_025,Ente_025,2,2,Toscana,Toscana,426,426,143,2,2023,Operatore,,,Part-time
202306,2023/07/04,GE,GE,Ente_071,Ente_071,56,56,Toscana,Toscana,184,184,467,6,2023,Impiegato,,,Determinato
202301,2024/03/12,BG,BG,Ente_090,Ente_090,36,36,Piemonte,Piemonte,225,225,205,1,2023,Impiegato,,,Determinato
202405,2024-06-26T03:36:10.607,TO,TO,Ente_089,Ente_027,48,48,Abruzzo,Abruzzo,388,388,183,5,2024,Operatore,,,Part-time
202404,01.05.2023,MI,MI,Ente_059,Ente_059,51,51,Valle d'Aosta,Valle d'Aosta,355,355,45,4,2024,Operatore,,,Indeterminato
202311,2024-09-05T15:02:49.170,AO,AO,Ente_030,Ente_030,74,74,Friuli-Venezia Giulia,Friuli-Venezia Giulia,40,40,25,11,2023,Operatore,,,Indeterminato
202409,2024-04-17T18:02:09.166,MO,MO,Ente_086,Ente_086,78,78,Puglia,Puglia,226,226,467,9,2024,Operatore,,,Indeterminato
202303,2024-10-13T08:20:24.958,BO,BO,Ente_082,Ente_082,52,52,Liguria,Liguria,402,402,339,3,2023,Funzionario,,,Indeterminato
202312,2024-11-13T12:55:12.803,RM,RM,Ente_041,Ente_041,46,46,Friuli-Venezia Giulia,Friuli-Venezia Giulia,376,376,273,01,anno 2023,Operatore,,,Indeterminato
202302,2023/01/22,BA,CA,Ente_093,Ente_093,54,54,Liguria,Liguria,462,462,496,mese 1,2023,,,,Indeterminato
202307,2024-12-29T09:04:12.414,GE,GE,Ente_042,Ente_042,,,Basilicata,Lazio,309,309,68,7,2023,,,,Determinato
202411,2024-04-28T02:00:58.412,CT,CT,Ente_092,Ente_092,60,60,Lombardia,Lombardia,329,329,82,11,2024,Operatore,,,Determinato
202304,2024-07-31T23:26:35.509,AQ,AQ,Ente_085,Ente_058,33,33,Molise,Molise,409,409,170,Settembre,2024.,Operatore,,,Determinato
202303,2024-05-12T21:01:53.619,TS,TS,Ente_082,Ente_082,49,49,Calabria,Calabria,455,455,212,3,2023,Operatore,,,Part-time
202305,2023/09/03,BO,BO,Ente_015,Ente_071,85,85,Veneto,Veneto,151,151,31,5,2023,,,,Indeterminato
202309,2024-06-26T07:24:42.104,MI,MI,Ente_099,Ente_099,37,37,Marche,Marche,79,79,190,mese 12,anno 2023,Operatore,,,Part-time
202411,2024-06-12T08:30:09.164,AO,AO,Ente_015,Ente_015,83,83,Lombardia,Lombardia,95,95,100,11,2024,Funzionario,,,Determinato
202403,2024-10-10T12:47:13.850,BG,BG,Ente_050,Ente_050,62,62,Friuli-Venezia Giulia,Friuli-Venezia Giulia,113,113,430,3,2024,Impiegato,,,Indeterminato
202410,2024-12-04T20:44:46.022,VE,VE,Ente_046,Ente_046,36,36,Lazio,Lazio,362,362,337,MAG,24,Operatore,,,Indeterminato
202307,2024-07-23T15:19:58.175,AN,AN,Ente_027,Ente_027,18,18,Piemonte,Piemonte,173,173,387,7,2023,,,,Part-time
202405,2024-02-12T09:08:42.724,To,MI,Ente_004,Ente_004,38,38,Campania,Campania,245,245,260,5,2022,,,,Indeterminato
202312,2024-02-02T17:48:11.814,RM,RM,Ente_082,Ente_082,24,24,Lombardia,Lombardia,337,337,135,12,2023,Operatore,,,Indeterminato
202312,2024-04-28T08:51:56.132,MI,MI,Ente_047,Ente_047,49,49,Valle d'Aosta,Valle d'Aosta,498,498,247,02,23,Dirigente,,,Indeterminato
202305,2024/12/20,PE,PE,Ente_052,Ente_052,48,48,Campania,Campania,213,213,281,5,2023,Impiegato,,,Indeterminato
202401,18-10-23,BA,BA,Ente_002,Ente_002,78,78,Umbria,Umbria,38,38,126,1,2024,Funzionario,,,Indeterminato
202305,2024-02-03T14:39:55.041,AO,AO,Ente_082,Ente_082,42,42,Calabria,Valle d'Aosta,83,83,120,5,2023,Operatore,,,Determinato
202411,2024-02-21T20:39:52.374,RM,RM,Ente_026,Ente_026,81,81,Sicilia,Sicilia,44,44,326,11,2024,Impiegato,,,Indeterminato
202410,2024-01-29T14:53:11.844,MI,MI,Ente_037,Ente_037,90,90,Puglia,Puglia,116 unità,116,12,10,2024,Funzionario,,,Determinato
202411,2024-12-05T02:44:29.172,PZ,PZ,Ente_028,Ente_028,91,91,Marche,Marche,242,242,217,11,2024,Dirigente,,,Determinato
202408,2024-03-14T07:34:10.199,MI,AO,Ente_067,Ente_067,97,97,Valle d'Aosta,Valle d'Aosta,81,81,214,8,2024,Dirigente,,,Indeterminato
202309,2024-09-26T22:50:46.635,MI,MI,Ente_093,Ente_093,2,2,Sicilia,Sicilia,163,163,415,9,2023,,,,Indeterminato
202310,2024-01-05T21:40:22.502,BA,BA,Ente_064,Ente_064,52,52,Liguria,Liguria,357,357,214,Febbraio,23,Operatore,,,Indeterminato
202312,2024-09-07T13:05:22.072,Ct,CT,Ente_080,Ente_080,78,78,Marche,Friuli-Venezia Giulia,203,203,184,12,2023,Funzionario,,,Indeterminato
202411,2024-08-15T19:58:52.475,CB,CB,Ente_063,Ente_063,32,32,Valle d'Aosta,Valle d'Aosta,486,486,457,11,2024,Dirigente,,,Determinato
202306,2024-10-21T09:16:51.919,AN,AN,Ente_068,Ente_068,15,15,Veneto,Veneto,55,55,285,0,2023.,,,,Determinato
202403,2024-12-29T11:48:06.051,GE,GE,Ente_044,Ente_044,61,61,Toscana,Toscana,12,12,122,GEN,2022,Operatore,,,Indeterminato
202305,2024-11-13T12:02:15.744,TO,TO,Ente_091,Ente_091,77,77,Piemonte,Piemonte,407,407,193,5,2023,Impiegato,,,Indeterminato
202406,2024-08-22T17:32:53.144,TO,TO,Ente_023,Ente_023,23,23,Lombardia,Lombardia,482,482,387,6,2024,,,,Indeterminato
202411,2024-03-18T20:52:50.201,GE,GE,Ente_048,Ente_048,51,51,Abruzzo,Abruzzo,135,135,62,11,2024,Operatore,,,Part-time
202305,2024-05-17T12:26:19.340,PD,PD,Ente_048,Ente_048,65,65,,,226,226,277,5,2023,Dirigente,,,Indeterminato
202407,2024-01-30T11:49:51.532,MI,MI,Ente_030,Ente_030,47,47,Piemonte,Piemonte,421,421,154,7,2024,Dirigente,,,Indeterminato
202306,2024-10-21T03:45:05.053,BG,BG,Ente_034,Ente_034,56,56,Basilicata,Basilicata,416,416,309,NOV,23,Dirigente,,,Determinato
202403,2024-07-02T14:06:08.903,PD,GE,Ente_043,Ente_043,62,62,Lombardia,Lombardia,265,265,239,3,2024,Impiegato,,,Determinato
202309,2024/09/03,VA,VA,Ente_076,Ente_076,30,30,Sicilia,Sicilia,114,114,448,9,2023,Funzionario,,,Determinato
202307,28-05-23,CT,CT,Ente_066,Ente_066,49,49,Veneto,Veneto,420,420,384,7,2023,,,,Part-time
202307,2024-07-17T00:43:59.591,AN,AN,Ente_036,Ente_036,64,64,Abruzzo,Abruzzo,88,88,439,7,2023,Impiegato,,,Determinato
202402,19-09-23,PD,PD,Ente_003,Ente_003,82,82,Piemonte,Piemonte,143,143,51,2,2024,Impiegato,,,Indeterminato
202405,2024-10-10T12:01:48.757,PT,PT,Ente_078,Ente_078,35,35,Liguria,Liguria,381,381,463,5,2024,,,,Determinato
202404,2024-07-08T11:37:44.670,PD,PD,Ente_078,Ente_078,93,93,Sardegna,Sardegna,337,337,382,4,2024,,,,Part-time
202411,2024-07-21T15:53:39.087,PG,PG,Ente_078,Ente_078,36,36,Molise,Molise,N.D.,299,384,11,2024,Operatore,,,Indeterminato
202304,2024-11-24T04:40:53.214,BS,,Ente_039,Ente_039,67,67,,,171,171,466,4,2023,Impiegato,,,Indeterminato
202308,2024-02-21T12:36:46.088,VA,VA,Ente_023,Ente_023,34,34,Umbria,Umbria,134 unità,134,58,8,2023,Impiegato,,,Indeterminato
202407,2024-10-11T20:48:01.694,PA,PA,Ente_019,Ente_019,40,40,Valle d'Aosta,Valle d'Aosta,72,72,82,07,2024.,Operatore,,,Indeterminato
202302,2024-06-04T20:43:39.184,mi,MI,Ente_070,Ente_070,36,36,Puglia,Puglia,394,394,134,2,2023,Dirigente,,,Determinato
202307,2024-06-22T19:11:02.512,CA,CA,Ente_012,Ente_012,70,70,Lombardia,Lombardia,404,404,1,7,2023,Impiegato,,,Part-time
202410,2024-08-12T04:04:33.837,GE,GE,Ente_067,Ente_067,56,56,Toscana,Toscana,415,415,335,GIU,2022,,,,Indeterminato
202408,2024-01-21T12:59:06.121,CA,CA,Ente_029,Ente_029,68,68,Sardegna,Sardegna,461,461,494,8,2024,,,,Determinato
202407,2024-08-29T08:37:34.808,ba,BA,Ente_009,Ente_009,98,98,Trentino-Alto Adige,Trentino-Alto Adige,133,133,323,7,2024,,,,Part-time
202412,2024-07-10T13:26:31.970,AQ,AQ,Ente_028,Ente_028,13,13,Calabria,Calabria,214,214,396,SET,2021,Dirigente,,,Determinato
202412,2024-03-19T10:44:43.118,NA,NA,Ente_045,Ente_071,73,73,Veneto,Veneto,363,363,181,12,2024,,,,Determinato
202412,05-06-24,BS,BS,Ente_049,Ente_049,97,97,Veneto,Veneto,242,242,30,12,2024,Dirigente,,,Indeterminato
202411,2023/11/21,TS,TS,Ente_023,Ente_023,5,5,Lazio,Lazio,166,166,15,11,2024,,,,Determinato
202409,2024-01-27T07:19:46.115,TS,TS,Ente_020,Ente_020,9,9,Umbria,Umbria,347,347,9,06,2024.,Funzionario,Verifica manuale,,Indeterminato
202401,2024-06-18T13:08:56.141,BS,BS,Ente_058,Ente_058,11,11,Piemonte,Piemonte,238,238,263,1,2024,Dirigente,,,Indeterminato
202305,2024-06-26T10:34:33.878,CA,CA,Ente_057,Ente_046,93,93,Basilicata,Basilicata,168,168,385,5,2023,,,,Indeterminato
202406,2024-07-19T23:04:47.655,AO,AO,Ente_090,Ente_090,39,39,Emilia-Romagna,Emilia-Romagna,409,409,309,6,2024,Operatore,,,Determinato
202309,2024-05-18T06:15:19.218,BG,BG,Ente_066,Ente_066,93,93,Sicilia,Sicilia,189,218,182,9,2023,Impiegato,,,Indeterminato
202306,2024-09-18T11:37:08.381,BZ,BZ,Ente_013,Ente_083,15,15,Emilia-Romagna,Toscana,273,273,182,6,2023,,,,Indeterminato
202307,2024-08-10T17:19:16.894,PT,PT,Ente_096,Ente_059,66,66,,,14,14,252,7,2023,Dirigente,,,Indeterminato
202409,2024-06-18T07:20:01.971,BZ,BZ,Ente_023,Ente_023,39,39,Toscana,Toscana,365,365,231,9,2024,Funzionario,,,Determinato
202307,18.10.2024,BA,BA,Ente_039,Ente_090,97,97,Friuli-Venezia Giulia,Friuli-Venezia Giulia,335,335,195,7,2023,Operatore,,,Part-time
202312,2024-01-02T09:53:29.253,MI,MI,Ente_051,Ente_051,4,4,Basilicata,Basilicata,451,451,230,12,2023,Dirigente,,,Part-time
202406,2024-05-19T17:10:48.936,BZ,BZ,Ente_008,Ente_008,70,70,Lombardia,Lombardia,126,126,482,mese 9,2023,Funzionario,,,Determinato
202306,21.03.2024,GE,GE,Ente_007,Ente_007,39,39,Sicilia,Sicilia,143,143,176,6,2023,Dirigente,,,Indeterminato
202303,2024-06-27T23:19:52.020,PA,PA,Ente_019,Ente_019,37,37,Emilia-Romagna,Marche,304,304,444,3,2023,,,,Determinato
202404,2024-10-04T10:18:59.347,GE,GE,Ente_045,Ente_045,7,7,Umbria,Umbria,426,426,484 unità,4,2024,Funzionario,,,Determinato
202404,2024-01-10T00:24:58.232,AN,AN,Ente_047,Ente_083,57,57,Sardegna,Sardegna,237,237,230,4,2024,Impiegato,,,Determinato
202301,2024-10-06T07:09:21.995,PZ,PZ,Ente_066,Ente_066,3,3,Trentino-Alto Adige,Trentino-Alto Adige,165,165,"287,0",1,2023,Funzionario,,,Indeterminato
202404,2024-09-14T04:27:17.842,Ba,BA,Ente_002,Ente_002,67,67,Campania,Campania,217,217,110,4,2024,Impiegato,,,Determinato
202403,07.07.2023,CA,CA,Ente_078,Ente_078,29,29,Friuli-Venezia Giulia,Friuli-Venezia Giulia,58,58,265,3,2024,Operatore,,,Determinato
202406,2024-02-03T20:11:50.094,MO,MO,Ente_061,Ente_054,49,49,Umbria,Umbria,69,69,43,6,2024,Impiegato,,,Indeterminato
202401,2024-02-07T02:58:09.258,PE,PE,Ente_036,Ente_036,44,44,Umbria,Umbria,87,87,452 unità,1,2024,Impiegato,,,Indeterminato
202304,2024-08-23T20:58:32.475,PG,PG,Ente_031,Ente_031,61,61,Lazio,Lazio,355,355,246,4,2023,,,,Indeterminato
202301,2024-04-17T02:06:32.863,MI,MI,Ente_099,Ente_099,66,66,Veneto,Veneto,389,389,129,8,2023,Operatore,,,Indeterminato
202404,2024-07-29T11:46:57.924,BO,BO,Ente_017,Ente_017,1,1,Trentino-Alto Adige,Trentino-Alto Adige,297,297,323,4,2024,Operatore,,,Indeterminato
202406,2024-02-04T18:30:01.446,PT,PT,Ente_057,Ente_057,94,94,Marche,Marche,264,264,312,99,2021,Funzionario,,,Determinato
202407,2024-10-14T14:20:55.123,RM,RM,Ente_018,Ente_018,52,52,Puglia,Puglia,84,315,11,7,2024,Impiegato,,,Indeterminato
202306,01-11-24,BZ,BZ,Ente_027,Ente_027,60,60,Marche,Marche,321,321,388,6,2023,Funzionario,,,Indeterminato
202405,2024-10-05T03:01:55.438,MI,MI,Ente_016,Ente_016,13,13,Sardegna,Sardegna,457,457,20,5,2024,Impiegato,,,Determinato
202309,2024-01-21T09:17:51.355,TO,TO,Ente_072,Ente_072,91,91,Lazio,Lazio,416,416,65,9,2023,,,,Indeterminato
202411,2024-08-26T17:24:14.959,AQ,AQ,Ente_030,Ente_030,33,33,Emilia-Romagna,Emilia-Romagna,118,118,344,11,2024,Operatore,,,Indeterminato
202401,2024-06-02T19:41:45.852,CA,PG,Ente_017,Ente_017,20,20,Marche,Calabria,332,332,51,1,2024,Dirigente,,,Indeterminato
202304,2024-05-11T15:17:00.424,CT,CT,Ente_038,Ente_038,53,53,Veneto,Veneto,110,110,22,4,2023,Operatore,,,Part-time
202406,2024-01-28T15:26:09.173,MI,MI,Ente_018,Ente_018,63,63,Marche,Marche,183,183,"309,0",6,2024,Operatore,,,Part-time
202301,2024-02-05T03:59:54.953,BZ,BZ,Ente_053,Ente_053,76,76,Marche,Marche,255,255,111,1,2023,Impiegato,,,Indeterminato
202309,2024-06-20T20:15:24.991,FI,FI,Ente_068,Ente_068,16,16,Umbria,Umbria,124,430,139,9,2023,Dirigente,,,Indeterminato
202301,2024-10-03T13:03:01.639,CT,CT,Ente_005,Ente_005,22,22,Molise,Umbria,273,273,336,1,2023,Dirigente,,,Determinato
202410,2024/05/21,PZ,PZ,Ente_091,Ente_091,47,47,Veneto,Veneto,189 unità,189,114,10,2024,Operatore,,,Indeterminato
202312,2024-03-25T13:15:11.646,PG,PG,Ente_059,Ente_059,100,100,Molise,Molise,426,426,"458,0",12,2023,Operatore,,,Part-time
202405,2024-08-08T12:36:14.779,FI,FI,Ente_051,Ente_051,18,18,Molise,Molise,32,32,466,5,2024,,,,Determinato
202408,2024-10-17T19:02:32.829,BO,BO,Ente_018,Ente_077,54,54,Puglia,Puglia,368,368,3,8,2024,,,,Determinato
202311,2024-07-16T05:33:33.680,FI,FI,Ente_059,Ente_059,9,9,Lazio,Lazio,91,91,322,11,2023,Funzionario,,,Indeterminato
202408,2024-05-30T21:43:59.010,CB,CB,Ente_059,Ente_059,6,6,Veneto,Veneto,126,126,93,8,2024,Dirigente,,,Determinato
202411,2024/05/06,PZ,PZ,Ente_011,Ente_011,18,18,Valle d'Aosta,Valle d'Aosta,116,116,76,11,2024,,,,Indeterminato
202412,28.06.2023,BA,BA,Ente_005,Ente_005,76,76,Abruzzo,Abruzzo,484,484,74,FEB,anno 2023,Funzionario,,,Indeterminato
202301,2024-08-31T10:29:06.362,Bs,BS,Ente_067,Ente_067,68,68,Abruzzo,Abruzzo,1,1,322,1,2023,Funzionario,,,Determinato
202310,2024-03-23T08:17:38.966,PT,PT,Ente_041,Ente_099,41,41,Sardegna,Sardegna,14,14,248,10,2023,Funzionario,,,Determinato
202310,2024-02-28T02:26:17.884,PE,PE,Ente_056,Ente_056,7,7,Molise,Molise,343,343,14,10,2023,,,,Indeterminato
202309,2024-11-05T16:21:26.724,PA,PA,Ente_083,Ente_083,55,55,Liguria,Liguria,1,1,271,9,2023,,,,Indeterminato
202411,06.08.2024,BZ,BZ,Ente_022,Ente_022,68,68,Friuli-Venezia Giulia,Friuli-Venezia Giulia,136,136,466,11,2024,,,,Indeterminato
202405,2024-03-28T15:30:35.008,NA,NA,Ente_089,Ente_034,85,85,Calabria,Calabria,271,271,26,GEN,2021,,,,Indeterminato
202402,26.01.2023,VA,AQ,Ente_090,Ente_090,4,4,Piemonte,Piemonte,457,457,73,2,2024,Dirigente,,,Part-time
202307,2024-04-13T05:54:11.982,FI,FI,Ente_036,Ente_064,81,81,Liguria,Liguria,464,464,227,7,2023,Impiegato,,,Indeterminato
202407,13.02.2024,rm,RM,Ente_093,Ente_093,43,43,Toscana,Toscana,446,446,86,7,2024,Dirigente,,,Indeterminato
202412,03.08.2023,NA,NA,Ente_045,Ente_045,92,92,Umbria,Umbria,99,99,159,12,2024,Impiegato,,,Determinato
202411,2024/09/05,MI,MI,Ente_089,Ente_089,59,59,Molise,Molise,117,117,311,11,2024,,,,Determinato
202301,22-07-23,AO,AO,Ente_057,Ente_057,91,96,Lazio,Lazio,391,391,112,1,2023,Funzionario,,,Indeterminato
202309,2023/03/23,NA,NA,Ente_031,Ente_031,58,58,Piemonte,Piemonte,268,268,76,9,2023,Operatore,,,Indeterminato
202404,2024-03-05T18:53:01.996,VA,VA,Ente_094,Ente_094,73,73,Toscana,Toscana,235,235,176,mese 1,2023,,,,Determinato
202406,2024-09-14T10:27:57.584,PG,PG,Ente_094,Ente_094,43,43,Campania,Campania,466,466,455,6,2024,Dirigente,,,Indeterminato
202311,2024-08-26T06:38:45.044,VA,VA,Ente_050,Ente_050,86,29,Lazio,Lazio,100,100,258,11,2023,,,,Determinato
202405,2024-07-22T09:21:53.453,GE,GE,Ente_085,Ente_085,93,93,Lazio,Lazio,379,379,420,5,2024,Impiegato,,,Indeterminato
202408,2024-05-09T15:49:43.868,AO,AO,Ente_044,Ente_044,51,51,Molise,Molise,496,496,360,8,2024,Dirigente,,,Indeterminato
202403,2024-03-06T00:55:26.117,AQ,AQ,Ente_015,Ente_015,36,36,Trentino-Alto Adige,Trentino-Alto Adige,346,346,228,3,2024,,,,Indeterminato
202302,2024-08-10T01:31:02.633,VA,VA,Ente_086,Ente_086,74,74,Emilia-Romagna,Emilia-Romagna,233,233,N.D.,2,2023,Operatore,,,Part-time
