aggregation-time,tipo_imposta,Tipo Imposta,spesa,SPESA TOTALE,cod_imposta,2cod_imposta,cod imposta ext,ente,ente%code,cod_tipoimposta,rata,note,fonte_dato,area_geografica,anno,mese,regione
2024-05-07T23:55:16.974,Mista,Erariali,3827793.9734582226,3827793.9734582226,16,16,16,Ente_013,2,4,202402,,,Centro,2024,2,Umbria
2024-04-02T09:37:19.268,Erariali,Erariali,1855872.780205622,1855872.780205622,14,14,14,Ente_032,32,5,202307,,,Nord,2023,7,Calabria
2024-11-28T11:59:53.411,Erariali,Erariali,"3746983,224205927458",3746983.2242059275,8,8,8,Ente_091,91,4,202403,,,,2024,3,Lombardia
2024/06/24,Erariali,Erariali,2895499.6293148296,2895499.6293148296,19,19,19,Ente_023,23,2,202411,,,,2024,11,Marche
2024-10-23T21:34:59.618,Mista,Assistenziali,4346396.086866437,4346396.086866437,2,2,2,Ente_055,55,3,202404,,,Centro,2024,4,Emilia-Romagna
2024-10-21T17:31:35.790,Previdenziali,Previdenziali,2735077.0301203756,2735077.0301203756,4,4,4,Ente_037,37,1,202401,,,Centro,2024,1,Lombardia
2024-04-05T16:49:01.864,Erariali,Erariali,928950.3394102092,2291977.3759135813,18,18,16,Ente_096,54,2,202312,,,Sud,2023,12,Lombardia
2024-04-20T11:44:23.746,erariali,Erariali,4113133.380199153,4113133.380199153,16,16,16,Ente_016,16,1,202409,,,Nord,2024,9,Trentino-Alto Adige
18.12.2023,ERARIALI,Erariali,3915393.2156237774,3915393.2156237774,7,7,7,Ente_011,11,5,202306,,,Sud,2023,6,Molise
2024-10-06T07:41:17.753,Da definire,Previdenziali,4861806.717856898,4861806.717856898,10,10,10,Ente_084,84,5,202403,,,,2024,3,Sicilia
2024-01-15T23:42:09.116,Assistenziali,Assistenziali,468816.01361857745,468816.01361857745,6,6,6,Ente_011,11,2,202404,,,Isole,2024,4,Lazio
2024-01-29T23:43:14.797,Netto,Netto,2956564.5803669407,2956564.5803669407,1,1,1,Ente_025,25,5,202311,,,Sud,2023,11,Piemonte
2024-07-27T13:41:50.793,Erariali,Erariali,2458853.250733468,2458853.250733468,18,18,18,Ente_036,36,4,202411,,,Isole,2024,11,Liguria
2024-12-29T06:33:31.143,Mista,Previdenziali,3354689.705285346,3354689.705285346,14,14,14,Ente_045,45,3,202401,,,,2024,1,Friuli-Venezia Giulia
2024-08-23T11:21:31.716,Erariali,Erariali,4900919.060768026,4900919.060768026,10,10,10,Ente_052,52,2,202407,,,,2024,7,Basilicata
2024-03-30T06:07:14.550,Netto,Netto,2661828.113501663,2661828.113501663,13,13,13,Ente_035,35,5,202305,,,Sud,2023,5,Trentino-Alto Adige
2024-10-28T15:37:20.928,Erariali,Erariali,3429007.4360971996,3429007.4360971996,6,6,6,Ente_025,25,5,202309,,,Sud,2023,9,Piemonte
2023/12/17,Erariali,Erariali,1736720.0051664917,1736720.0051664917,10,10,10,Ente_002,2,5,202301,,,Nord,2023,1,Friuli-Venezia Giulia
2024-12-01T08:01:49.687,Erariali,Erariali,1495553.4678707412,1495553.4678707412,2,2,2,Ente_050,50,5,202410,,,Centro,2024,10,Puglia
2024-01-28T22:46:42.960,Previdenziali,Previdenziali,1677147.5318526516,1677147.5318526516,1,1,1,Ente_027,27,1,202412,,,Nord,2024,12,Toscana
2024-07-11T01:15:01.752,Netto,Netto,194000.86009111,194000.86009111,6,6,6,Ente_050,50,4,202304,,,Centro,2023,4,Basilicata
2024-01-06T03:03:51.421,Erariali,Erariali,"1424418,486417562002",1424418.486417562,19,19,19,Ente_036,36,4,202301,,,Centro,2023,1,Lazio
2024-10-30T21:28:12.897,Erariali ,Erariali,865559.0226422034,865559.0226422034,17,20,20,Ente_019,19,5,202301,,,,2023,1,Toscana
2024-07-04T19:15:23.368,Da definire,Netto,2287682.471197949,2287682.471197949,1,1,1,Ente_026,26,1,202407,,,Isole,2024,7,Veneto
2024-06-30T07:00:45.645,Erariali,Erariali,2304662.9947297582,2304662.9947297582,15,15,15,Ente_033,33,5,202310,,,Isole,2023,10,Sardegna
2024-09-25T18:26:01.557,Erariali,Erariali,3826383.926301291,3826383.926301291,14,14,14,Ente_004,4,3,202402,,,Nord,2024,2,Piemonte
2024-08-14T11:26:29.049,Previdenziali,Previdenziali,2511955.9478122527,2511955.9478122527,3,3,3,Ente_066,66,4,202409,,,Nord,2024,9,Lazio
2024-11-29T21:41:08.677,Da definire,Assistenziali,2315944.860027882,2315944.860027882,10,10,10,Ente_030,30,2,202403,,,Sud,2024,3,Marche
2024-08-27T12:17:39.105,Erariali ,Erariali,€1158899.93,1158899.9321907565,7,7,7,Ente_073,73,3,202404,,,Isole,2024,4,Friuli-Venezia Giulia
2024-03-22T17:26:23.215,PREVIDENZIALI,Previdenziali,4262547.570713242,4262547.570713242,18,18,18,Ente_066,66,1,202401,,,Nord,2024,1,Lombardia
2024-08-20T05:24:34.657,ERARIALI,Erariali,455913.5275179107,455913.5275179107,4,4,4,Ente_056,56,2,202408,,,Nord,2024,8,Puglia
2024-05-14T04:01:51.922,ERARIALI,Erariali,4911497.528931452,4911497.528931452,20,20,20,Ente_093,56,3,202309,,,Nord,2023,9,Liguria
2024-11-07T22:29:00.424,Erariali,Erariali,2380898.9042616393,2380898.9042616393,12,12,12,Ente_010,10,5,202304,,,,2023,4,Piemonte
2024-12-05T09:33:23.071,Netto,Netto,930749.010979023,930749.010979023,7,7,7,Ente_040,40,5,202407,,,,2024,7,Puglia
2024-09-14T23:01:49.987,Erariali,Erariali,1772285.9507866462,1772285.9507866462,14,14,14,Ente_072,72,4,202412,,,Sud,2024,12,Piemonte
2024-01-04T08:49:58.841,Netto,Netto,77835.54336123502,77835.54336123502,2,2,2,Ente_057,57,2,202401,,,Sud,2024,1,Marche
2024/03/15,Erariali,Erariali,833446.8736119259,833446.8736119259,17,17,17,Ente_049,49,2,202404,,,Isole,2024,4,Toscana
2024/05/18,ERARIALI,Erariali,1677363.7567440732,1677363.7567440732,6,6,6,Ente_066,66,1,202401,,,Nord,2024,1,Molise
2024-03-14T16:48:32.445,Da definire,Assistenziali,2772521.9784811847,2772521.9784811847,19,19,19,Ente_093,18,4,202312,,,Nord,2023,12,Abruzzo
2024-05-12T09:00:01.924,Assistenziali,Assistenziali,648274.7423796273,648274.7423796273,6,6,6,Ente_019,19,5,202402,,,Sud,2024,2,Emilia-Romagna
2024-07-29T11:57:50.185,Erariali,Erariali,3380140.5176193947,3380140.5176193947,2,2,2,Ente_021,21,2,202309,,,,2023,9,Lazio
2024-04-02T13:24:03.069,Netto,Netto,4221538.17345591,4221538.17345591,13,13,13,Ente_072,72,2,202307,,,Isole,2023,7,Friuli-Venezia Giulia
2024/04/09,Netto,Netto,2862125.7127590557,2862125.7127590557,15,15,15,Ente_056,56,4,202408,,,,2024,8,Campania
2024-08-10T11:14:02.149,Erariali,Erariali,1485210.3346788955,1485210.3346788955,10,17,17,Ente_061,61,2,202312,,,Isole,2023,12,Campania
27.06.2023,Previdenziali,Previdenziali,607840.2351038712,607840.2351038712,8,8,8,Ente_024,24,2,202302,,,Isole,2023,2,Sicilia
2024-03-05T00:46:50.773,Erariali ,Erariali,78659.77985675617,78659.77985675617,5,5,5,Ente_096,96,3,202410,,,Isole,2024,10,Liguria
2024-02-17T21:31:26.537,Previdenziali,Previdenziali,3659279.8626584355,3659279.8626584355,14,14,14,Ente_015,15,2,202311,,,Centro,2023,11,Veneto
2024-11-02T05:10:34.934,Assistenziali,Assistenziali,3142768.362195306,3142768.362195306,6,6,6,Ente_006,6,1,202405,,,Isole,2024,5,Puglia
27.03.2023,Erariali,Erariali,2381940.746770834,1520338.7090770742,12,12,12,Ente_082,82,4,202303,,,Nord,2023,3,Friuli-Venezia Giulia
2024-06-19T07:10:51.098,Erariali,Erariali,510875.7655484693,510875.7655484693,3,3,3,Ente_043,43,4,202411,,,Nord,2024,11,Calabria
2024-05-07T16:21:09.909,Erariali ,Erariali,1035918.881138567,1035918.881138567,15,15,15,Ente_077,77,1,202308,,,Sud,2023,8,Liguria
2024-04-06T10:45:00.277,PREVIDENZIALI,Previdenziali,4076046.346129524,4076046.346129524,18,18,18,Ente_069,69,3,202307,,,Nord,2023,7,Emilia-Romagna
2024-03-20T18:55:28.562,Assistenziali,Assistenziali,2399777.488633827,2399777.488633827,1,1,1,Ente_044,44,3,202404,,,Isole,2024,4,Basilicata
2024-12-23T04:41:52.662,Erariali,Erariali,4814201.465237244,4814201.465237244,15,15,15,Ente_080,80,5,202401,,,Centro,2024,1,Umbria
16.01.2024,Previdenziali,Previdenziali,4999860.764692544,4999860.764692544,17,17,17,Ente_020,20,2,202305,,,,2023,5,Basilicata
2024-06-16T06:26:11.454,Erariali ,Erariali,4003734.9247015733,4003734.9247015733,8,8,8,Ente_003,3,1,202302,Da riconciliare,,Isole,2023,2,Sardegna
2024-07-16T18:59:31.103,Netto,Netto,1291659.8659255651,1291659.8659255651,13,13,13,Ente_005,5,4,202409,,,,2024,9,Lombardia
2024-08-06T19:20:15.945,Previdenziali,Previdenziali,1156343.695938428,1156343.695938428,6,6,6,Ente_041,41,3,202307,,,Isole,2023,7,Sicilia
2024-11-13T00:37:02.600,PREVIDENZIALI,Previdenziali,1268917.9677986891,1268917.9677986891,14,14,14,Ente_074,74,1,202306,,,Sud,2023,6,Abruzzo
2024-02-27T02:26:34.652,Erariali,Erariali,4933938.609003947,4933938.609003947,19,19,19,Ente_081,81,5,202405,,,,2024,5,Basilicata
2024-11-05T09:14:54.724,Previdenziali,Previdenziali,"1677367,049863389693",1677367.0498633897,9,9,9,Ente_031,31,5,10/2024,,,Isole,2024,10,Veneto
2024/08/20,Assistenziali,Assistenziali,3532527.2714798,3532527.2714798,1,1,1,Ente_094,94,2,202303,,,,2023,3,Sicilia
2024-12-01T14:46:06.393,Da definire,Assistenziali,4795129.5313469935,4795129.5313469935,1,1,1,Ente_078,78,3,202303,,,Isole,2023,3,Marche
2024-07-11T02:51:57.500,Previdenziali,Previdenziali,4098161.1376963314,4098161.1376963314,13,13,13,Ente_078,78,5,202404,,,Isole,2024,4,Umbria
2024-09-07T03:31:07.694,Netto,Netto,2988421.4418441327,2988421.4418441327,7,7,7,Ente_047,47,2,202410,,,Centro,2024,10,Sardegna
2024-02-20T17:26:34.250,erariali,Erariali,845658.6578339888,845658.6578339888,1,1,1,Ente_093,93,3,202404,,,Centro,2024,4,Trentino-Alto Adige
2024-10-05T22:38:30.520,Previdenziali,Previdenziali,875516.2851470537,875516.2851470537,4,5,5,Ente_069,34,5,202307,,,Centro,2023,7,Lombardia
2024-03-18T12:52:24.078,Mista,Netto,2462623.004756348,2462623.004756348,18,18,18,Ente_004,4,4,202408,,,Isole,2024,8,Friuli-Venezia Giulia
2024-09-05T13:32:09.051,Mista,Erariali,4759770.534875341,4759770.534875341,3,3,3,Ente_096,96,4,202401,,,Centro,2024,1,Puglia
2024-04-01T01:29:51.897,Assistenziali,Assistenziali,4522563.9850575235,4522563.9850575235,7,7,7,Ente_027,27,1,202307,,,Centro,2023,7,Lombardia
02.06.2024,ERARIALI,Erariali,831794.085216631,831794.085216631,18,18,18,Ente_097,97,4,202303,,,Sud,2023,3,Basilicata
2024/01/12,Da definire,Erariali,1439311.0041294293,1439311.0041294293,1,1,1,Ente_080,80,4,202407,Dato stimato,,Nord,2024,7,Valle d'Aosta
2024-05-22T04:38:20.225,Erariali,Erariali,2944467.76646432,2944467.76646432,18,18,18,Ente_071,20,3,202401,,,,2024,1,Lazio
2024-06-02T07:36:41.050,Erariali,Erariali,2387675.0307725715,2387675.0307725715,9,9,9,Ente_077,77,2,202408,,,Isole,2024,8,Toscana
19.02.2023,Netto,Netto,597694.6840731852,597694.6840731852,8,8,8,Ente_087,87,4,202406,Verifica manuale,,,2024,6,Liguria
2024-03-02T05:22:10.033,Erariali ,Erariali,1847166.6278045988,1847166.6278045988,17,17,17,Ente_071,71,3,202307,,,Centro,2023,7,Trentino-Alto Adige
11.06.2024,PREVIDENZIALI,Previdenziali,4773617.123908828,4773617.123908828,2,2,2,Ente_038,38,4,202305,,,Centro,2023,5,Marche
2024-09-02T13:00:26.741,Previdenziali,Previdenziali,4757259.6814977685,4757259.6814977685,4,4,4,Ente_080,80,5,202309,,Sistema legacy,Nord,2023,9,Molise
2023/06/26,Previdenziali,Previdenziali,2797569.979251931,2797569.979251931,15,15,15,Ente_087,87,3,202405,,,Nord,2024,5,Emilia-Romagna
2024-06-26T13:37:01.631,Netto,Netto,3176671.262081461,3176671.262081461,8,8,8,Ente_100,100,2,202404,,,,2024,4,Calabria
2024-01-27T22:08:53.442,Assistenziali,Assistenziali,1110309.498013929,1110309.498013929,15,15,15,Ente_084,84,1,202401,,,Isole,2024,1,Valle d'Aosta
2024-04-27T05:21:09.837,Previdenziali,Previdenziali,3710021.679376736,3710021.679376736,7,7,7,Ente_023,23,2,202312,,,Isole,2023,12,Emilia-Romagna
2024/06/10,Erariali,Erariali,263428.4394872719,263428.4394872719,9,9,9,Ente_048,48,1,202310,,,,2023,10,Marche
2024-04-01T23:49:00.431,Assistenziali,Assistenziali,1104190.2586314906,1104190.2586314906,20,20,20,Ente_078,78,4,202406,,,Sud,2024,6,Basilicata
07.02.2023,erariali,Erariali,30412.554637376754,30412.554637376754,12,12,12,Ente_036,36,3,202408,,,Nord,2024,8,Sardegna
2024-06-07T00:59:32.496,Erariali,Netto,1929120.5924975928,1929120.5924975928,4,4,4,Ente_046,46,2,202305,,,Nord,2023,5,Abruzzo
2024-03-13T00:15:14.402,Netto,Netto,4251455.732311756,4251455.732311756,14,14,14,Ente_004,4,5,202307,,,Nord,2023,7,Valle d'Aosta
2024-03-14T18:47:05.322,Erariali,Erariali,4912549.879072738,4912549.879072738,11,11,11,Ente_063,63,2,202409,,,Nord,2024,9,Toscana
2024-02-27T22:30:58.209,PREVIDENZIALI,Previdenziali,3339112.1209274055,3339112.1209274055,19,19,19,Ente_034,34,1,01/2023,,,Centro,2023,1,Abruzzo
2024-12-03T14:22:17.614,Netto,Netto,3724588.5604467355,3724588.5604467355,14,14,14,Ente_082,82,4,202408,,,Sud,2024,8,Liguria
2024-10-02T12:45:38.328,PREVIDENZIALI,Previdenziali,1314485.1414964853,1314485.1414964853,11,11,11,Ente_085,96,3,202409,,,,2024,9,Friuli-Venezia Giulia
2024-04-05T03:40:52.371,erariali,Erariali,2602143.1347505855,2602143.1347505855,20,20,20,Ente_029,29,4,202403,,,Isole,2024,3,Basilicata
2024-10-25T01:35:24.459,PREVIDENZIALI,Previdenziali,3683152.9162279987,3683152.9162279987,13,13,13,Ente_087,87,5,202312,,,Sud,2023,12,Piemonte
2024-02-09T12:51:11.132,Erariali,Erariali,2486881.8540079286,2486881.8540079286,14,14,14,Ente_054,54,1,202302,,,Sud,2023,2,Toscana
21-05-24,Erariali,Erariali,443643.41417811555,443643.41417811555,13,13,13,Ente_081,81,1,202405,,,,2024,5,Lazio
2024-08-03T21:59:47.650,Erariali,Erariali,3704580.1016283818,3704580.1016283818,17,17,17,Ente_062,62,1,202402,,,Isole,2024,2,Marche
2024-10-13T17:51:44.120,Previdenziali,Previdenziali,1098602.394981885,1098602.394981885,16,16,16,Ente_019,19,4,202406,,,Centro,2024,6,Emilia-Romagna
2024-09-30T01:17:08.605,Erariali,Erariali,489390.65701734135,489390.65701734135,8,8,8,Ente_084,84,5,202404,,,Sud,2024,4,Marche
2024-09-08T15:03:37.451,Previdenziali,Previdenziali,2390811.6861780845,2390811.6861780845,17,17,17,Ente_029,29,2,202408,,,,2024,8,Sardegna
2024-11-14T11:05:40.964,erariali,Erariali,373970.779920266,373970.779920266,12,12,12,Ente_061,61,1,202404,,,Centro,2024,4,Sicilia
2024-05-23T20:41:07.128,erariali,Erariali,3147588.8912412873,3147588.8912412873,19,19,19,Ente_087,87,1,03/2023,,,Isole,2023,3,Liguria
2024-02-03T04:19:17.090,Netto,Netto,3202725.778315913,3202725.778315913,9,9,9,Ente_027,27,1,202402,,,,2024,2,Basilicata
2024-11-02T17:52:25.603,Erariali,Erariali,1284253.1636919132,1284253.1636919132,11,11,11,Ente_018,18,1,202308,,,Nord,2023,8,Toscana
2024-05-03T02:35:47.574,Assistenziali,Assistenziali,4822707.57461616,4822707.57461616,1,1,1,Ente_092,92,5,202304,,,Centro,2023,4,Sardegna
2024-05-27T11:48:13.028,Previdenziali,Previdenziali,4122433.4821457034,4122433.4821457034,17,17,17,Ente_009,9,3,202304,,,Sud,2023,4,Veneto
2024-03-09T10:35:18.721,Mista,Previdenziali,548825.2025407378,548825.2025407378,19,19,14,Ente_089,89,1,202409,,,Nord,2024,9,Basilicata
2024-09-29T04:55:02.523,ERARIALI,Erariali,3742812.124568136,3742812.124568136,13,13,13,Ente_083,83,3,202301,,,Centro,2023,1,Molise
2024-07-31T10:39:45.332,PREVIDENZIALI,Previdenziali,1766020.3633615621,1766020.3633615621,12,12,12,Ente_091,91,4,202301,,,Centro,2023,1,Abruzzo
2024-06-05T02:23:30.296,Previdenziali,Previdenziali,3751692.3197231456,3751692.3197231456,12,12,12,Ente_017,17,4,202404,,,Nord,2024,4,Lazio
2024-12-22T02:01:36.129,PREVIDENZIALI,Erariali,4004173.1669706916,4004173.1669706916,13,13,13,Ente_069,69,2,202401,,,Nord,2024,1,Basilicata
2024-12-02T19:33:43.292,Erariali,Erariali,757738.9022462476,757738.9022462476,6,6,6,Ente_069,69,1,02/2024,,,Centro,2024,2,Lombardia
2024-05-26T10:23:52.172,Assistenziali,Assistenziali,3309548.082204675,3309548.082204675,13,13,13,Ente_029,29,4,202409,,,,2024,9,Toscana
2024-12-15T10:09:39.719,Da definire,Netto,4313787.072486054,4313787.072486054,11,11,11,Ente_034,34,5,202410,,,Sud,2024,10,Liguria
2024-05-08T21:16:24.943,Erariali,Erariali,1617544.7466293161,1617544.7466293161,20,20,20,Ente_040,40,5,202403,,,Isole,2024,3,Basilicata
2024-05-12T03:19:17.023,Previdenziali,Netto,402561.1926006409,402561.1926006409,11,11,11,Ente_086,86,3,202303,,,Isole,2023,3,Trentino-Alto Adige
2024-11-17T19:25:33.098,Da definire,Assistenziali,137310.1322160546,137310.1322160546,12,12,12,Ente_030,30,5,202304,,,Isole,2023,4,Piemonte
2024-02-12T06:16:27.405,Previdenziali,Previdenziali,550894.8010232461,550894.8010232461,15,15,15,Ente_028,28,1,202403,,,Sud,2024,3,Campania
2024-11-11T15:08:27.355,Erariali,Erariali,22025.400493786445,22025.400493786445,9,9,9,Ente_044,44,4,202308,,,Isole,2023,8,Piemonte
2024-05-06T08:13:47.138,Netto,Netto,1635402.7660217485,1635402.7660217485,14,14,14,Ente_032,32,4,202305,,,,2023,5,Emilia-Romagna
2024-01-20T19:27:52.502,Erariali,Erariali,1497343.611224278,1497343.611224278,3,20,20,Ente_037,37,4,202406,,,Nord,2024,6,Campania
2024/01/26,Da definire,Netto,552595.9971694032,552595.9971694032,7,7,7,Ente_049,49,1,202410,Dato stimato,,Isole,2024,10,Friuli-Venezia Giulia
2024-02-07T04:28:03.173,Erariali,Erariali,3255938.2726358864,3255938.2726358864,6,6,6,Ente_094,94,2,202402,,,Nord,2024,2,Campania
2024-02-05T01:17:11.028,Erariali,Erariali,4959539.88284021,4959539.88284021,3,3,3,Ente_098,98,3,202409,,,Nord,2024,9,Calabria
2024-06-13T13:30:00.930,Erariali ,Erariali,4504731.147808097,4504731.147808097,10,10,10,Ente_062,62,5,202401,,,Sud,2024,1,Molise
2024-06-22T11:16:51.495,Netto,Netto,1265000.1477855975,1265000.1477855975,17,17,17,Ente_032,32,3,202409,,,Centro,2024,9,Lombardia
09-01-23,PREVIDENZIALI,Previdenziali,3850138.1832247633,3850138.1832247633,15,15,15,Ente_060,60,3,202401,,,Sud,2024,1,Sardegna
2024-11-17T00:43:09.827,Erariali,Erariali,4684379.4531618105,4684379.4531618105,14,14,14,Ente_037,37,4,202311,,,Sud,2023,11,Lombardia
2024-03-15T08:25:59.350,Erariali,Erariali,4531914.820990697,4531914.820990697,11,11,11,Ente_008,89,5,202409,,,Isole,2024,9,Sicilia
2024-04-27T16:12:27.553,ERARIALI,Erariali,4422863.05703513,4422863.05703513,18,18,18,Ente_089,89,3,202306,,,Isole,2023,6,Marche
2024-10-02T00:25:13.298,Da definire,Previdenziali,3932466.1103757895,3932466.1103757895,15,15,15,Ente_044,44,4,202308,,,Isole,2023,8,Lombardia
2023/08/25,Previdenziali,Previdenziali,1465664.3890791263,1465664.3890791263,19,19,19,Ente_098,98,1,202404,,,,2024,4,Lombardia
2024-09-07T10:07:17.841,erariali,Erariali,"418731,767987750412",418731.7679877504,8,8,8,Ente_019,19,4,202308,,,Sud,2023,8,Lombardia
2024-07-12T12:45:15.944,Previdenziali,Previdenziali,2439608.94487693,2439608.94487693,11,11,11,Ente_024,24,4,202301,,,Isole,2023,1,Puglia
2024-04-23T10:57:10.191,Erariali ,Erariali,274900.880647328,274900.880647328,1,1,1,Ente_095,95,1,202408,,,Centro,2024,8,Marche
2023/12/01,Previdenziali,Previdenziali,4992369.9489906095,4992369.9489906095,3,3,3,Ente_022,22,5,202309,,,Nord,2023,9,Marche
2024-04-18T02:40:54.063,erariali,Erariali,1792190.1056406274,1792190.1056406274,19,19,19,Ente_067,67,5,202402,,,Nord,2024,2,Veneto
2024-01-01T05:27:55.754,Da definire,Erariali,4791741.252026082,4791741.252026082,11,11,11,Ente_065,18,5,202312,,,Centro,2023,12,Sardegna
2024-10-19T03:03:41.769,Mista,Erariali,3865831.8385126772,3865831.8385126772,19,19,19,Ente_074,74,2,202410,,,Sud,2024,10,Trentino-Alto Adige
2024-10-29T11:16:25.663,Assistenziali,Assistenziali,2057043.4775003083,2057043.4775003083,18,18,18,Ente_070,70,3,202305,,,Nord,2023,5,Toscana
2024-11-10T09:41:35.214,Previdenziali,Previdenziali,592438.752167482,592438.752167482,14,14,14,Ente_042,47,4,202409,,,,2024,9,Sardegna
2024-07-18T19:33:35.833,Previdenziali,Previdenziali,1186728.2586332355,1186728.2586332355,14,14,14,Ente_047,47,2,202402,,,Centro,2024,2,Puglia
2024-03-19T19:53:25.165,Erariali,Erariali,3365549.836170863,3365549.836170863,13,13,13,Ente_061,61,3,202402,,,,2024,2,Lazio
2024-12-14T13:30:06.542,Assistenziali,Assistenziali,4149846.0816903976,4149846.0816903976,19,19,19,Ente_071,71,4,AGO-2024,,,Centro,2024,8,Lazio
2024-08-08T02:01:13.882,Previdenziali,Previdenziali,4897223.018664758,4897223.018664758,12,12,12,Ente_073,73,5,202305,,,Isole,2023,5,Trentino-Alto Adige
2024-02-21T16:05:44.231,Mista,Previdenziali,661678.7578845088,661678.7578845088,19,19,19,Ente_033,33,1,202406,,,Isole,2024,6,Lazio
2024-06-11T16:54:36.793,Erariali,Erariali,780580.7795792953,780580.7795792953,11,11,11,Ente_056,56,2,202309,,,Isole,2023,9,Liguria
2024-05-04T23:20:37.540,Assistenziali,Assistenziali,213154.94397404164,213154.94397404164,1,1,1,Ente_086,86,1,202407,,,Centro,2024,7,Piemonte
2024-05-22T11:27:39.194,Netto,Netto,1302562.2629854414,1302562.2629854414,6,6,6,Ente_077,77,5,202301,,,Nord,2023,1,Molise
2024-01-07T13:14:48.505,Erariali ,Erariali,4105516.1266177422,4105516.1266177422,10,10,10,Ente_050,99,3,202302,,,Isole,2023,2,Abruzzo
2023/04/27,Netto,Netto,992086.0267978073,992086.0267978073,9,9,9,Ente_039,39,1,202409,,,Nord,2024,9,Piemonte
2024-03-16T21:55:47.767,Mista,Netto,2739775.8847254496,2739775.8847254496,6,6,6,Ente_094,99,1,202312,,,Centro,2023,12,Sicilia
2024-04-27T11:53:27.792,Mista,Previdenziali,2232589.5828320934,2232589.5828320934,13,13,13,Ente_041,41,3,202310,,,Centro,2023,10,Molise
2024-01-08T14:46:43.303,Assistenziali,Assistenziali,1629805.38545834,1629805.38545834,6,6,6,Ente_043,43,2,202409,,,Centro,2024,9,Campania
2023/09/19,Erariali,Erariali,3092113.720858866,3092113.720858866,20,20,20,Ente_050,50,2,202407,,,Nord,2024,7,Basilicata
2024-01-10T07:38:33.436,Mista,Assistenziali,2512126.6208616477,2512126.6208616477,17,17,17,Ente_031,31,4,OTT-2024,,,,2024,10,Marche
2024-12-29T03:37:14.322,Netto,Netto,1674481.1042494257,1674481.1042494257,2,2,7,Ente_026,26,4,202408,,,Isole,2024,8,Calabria
21.07.2023,erariali,Erariali,3444565.5747149047,3444565.5747149047,2,2,2,Ente_098,93,5,202302,,,Sud,2023,2,Friuli-Venezia Giulia
2024-04-17T21:26:44.857,Erariali,Erariali,1400560.9870016607,1400560.9870016607,10,10,10,Ente_061,61,3,202304,,,Sud,2023,4,Liguria
2024-02-28T04:40:35.913,Erariali,Erariali,3216273.5156326103,3216273.5156326103,1,1,1,Ente_049,49,3,202409,,,Isole,2024,9,Campania
2024-05-13T16:43:29.392,Erariali,Erariali,4786272.095839413,4786272.095839413,2,2,2,Ente_080,80,4,202306,,,Sud,2023,6,Valle d'Aosta
2024-08-28T21:01:20.805,Assistenziali,Assistenziali,3645030.9439284005,3645030.9439284005,15,15,15,Ente_081,81,2,202405,,,Nord,2024,5,Toscana
2024-11-05T19:56:10.598,Erariali,Erariali,2092579.3986220038,2092579.3986220038,4,4,4,Ente_002,2,2,202411,,,Nord,2024,11,Calabria
07-04-24,Erariali,Erariali,3738049.0466914224,3738049.0466914224,8,8,8,Ente_090,90,4,202301,,,,2023,1,Liguria
